categories,id_event,id_location,indirizzo,latitude,longitude,nome,num_events,data,ora_inizio,ora_fine
"Arredo,Product Design",1130,3724,Corso Venezia 53,45.471734999999995,9.2020372,Showroom Alimonti Milano,1,2016-04-12,00:00:00,23:30:00
"Arredo,Product Design",1130,3724,Corso Venezia 53,45.471734999999995,9.2020372,Showroom Alimonti Milano,1,2016-04-13,00:00:00,23:30:00
"Arredo,Product Design",1130,3724,Corso Venezia 53,45.471734999999995,9.2020372,Showroom Alimonti Milano,1,2016-04-14,18:00:00,23:30:00
"Arredo,Product Design",1130,3724,Corso Venezia 53,45.471734999999995,9.2020372,Showroom Alimonti Milano,1,2016-04-15,00:00:00,23:30:00
"Arredo,Product Design",1130,3724,Corso Venezia 53,45.471734999999995,9.2020372,Showroom Alimonti Milano,1,2016-04-16,00:00:00,23:30:00
"Conferenze, workshop,Materiali speciali,Tecnologia",1142,3728,corso Magenta 31,45.465762299999994,9.1760651,baba,1,2016-04-13,17:00:00,19:00:00
"Architettura,Product Design",1146,3729,"Via Meravigli, 4",45.466117100000005,9.1841168,BIM,1,2016-04-12,18:00:00,20:00:00
"Arredo,Living,Product Design",1148,3732,Via G. Rossini 3,45.469452000000004,9.2045796,Hands on Design showroom,2,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Product Design",1148,3732,Via G. Rossini 3,45.469452000000004,9.2045796,Hands on Design showroom,2,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Product Design",1148,3732,Via G. Rossini 3,45.469452000000004,9.2045796,Hands on Design showroom,2,2016-04-14,17:00:00,21:00:00
"Arredo,Living,Product Design",1148,3732,Via G. Rossini 3,45.469452000000004,9.2045796,Hands on Design showroom,2,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Product Design",1148,3732,Via G. Rossini 3,45.469452000000004,9.2045796,Hands on Design showroom,2,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Product Design",1148,3732,Via G. Rossini 3,45.469452000000004,9.2045796,Hands on Design showroom,2,2016-04-17,10:00:00,21:00:00
Gioielli,1631,3732,Via G. Rossini 3,45.469452000000004,9.2045796,Hands on Design showroom,2,2016-04-14,17:00:00,21:00:00
"Arte,Installazioni",1290,3735,Piazza Vetra 21,45.4572789,9.1831731,EAT Milano,1,2016-04-14,19:00:00,22:00:00
"Arte,Installazioni",1290,3735,Piazza Vetra 21,45.4572789,9.1831731,EAT Milano,1,2016-04-15,08:00:00,22:00:00
"Arte,Installazioni",1290,3735,Piazza Vetra 21,45.4572789,9.1831731,EAT Milano,1,2016-04-16,08:00:00,22:00:00
"Arte,Installazioni",1290,3735,Piazza Vetra 21,45.4572789,9.1831731,EAT Milano,1,2016-04-17,08:00:00,22:00:00
"Altro,Arte,Food & beverage,Installazioni",1275,3736,Via San Maurilio 20,45.4626173,9.1834361,B Cafè,1,2016-04-14,19:00:00,23:00:00
"Altro,Arte,Food & beverage,Installazioni",1275,3736,Via San Maurilio 20,45.4626173,9.1834361,B Cafè,1,2016-04-15,10:00:00,21:00:00
"Altro,Arte,Food & beverage,Installazioni",1275,3736,Via San Maurilio 20,45.4626173,9.1834361,B Cafè,1,2016-04-16,10:00:00,21:00:00
"Altro,Arte,Food & beverage,Installazioni",1275,3736,Via San Maurilio 20,45.4626173,9.1834361,B Cafè,1,2016-04-17,10:00:00,21:00:00
Product Design,1140,3738,"Via Gorani, 6",45.4644016,9.1811591,Meet My Project at Palazzo Gorani,1,2016-04-12,11:00:00,20:00:00
Product Design,1140,3738,"Via Gorani, 6",45.4644016,9.1811591,Meet My Project at Palazzo Gorani,1,2016-04-13,19:00:00,21:00:00
Product Design,1140,3738,"Via Gorani, 6",45.4644016,9.1811591,Meet My Project at Palazzo Gorani,1,2016-04-14,11:00:00,20:00:00
Product Design,1140,3738,"Via Gorani, 6",45.4644016,9.1811591,Meet My Project at Palazzo Gorani,1,2016-04-15,11:00:00,20:00:00
Product Design,1140,3738,"Via Gorani, 6",45.4644016,9.1811591,Meet My Project at Palazzo Gorani,1,2016-04-16,11:00:00,20:00:00
Product Design,1140,3738,"Via Gorani, 6",45.4644016,9.1811591,Meet My Project at Palazzo Gorani,1,2016-04-17,11:00:00,20:00:00
"Arredo,Esterni",1157,3739,"corso Magenta, angolo via Brisa",45.4656605,9.1804013,Ethimo,1,2016-04-12,10:00:00,20:00:00
"Arredo,Esterni",1157,3739,"corso Magenta, angolo via Brisa",45.4656605,9.1804013,Ethimo,1,2016-04-13,10:00:00,20:00:00
"Arredo,Esterni",1157,3739,"corso Magenta, angolo via Brisa",45.4656605,9.1804013,Ethimo,1,2016-04-14,10:00:00,20:00:00
"Arredo,Esterni",1157,3739,"corso Magenta, angolo via Brisa",45.4656605,9.1804013,Ethimo,1,2016-04-15,10:00:00,20:00:00
"Arredo,Esterni",1157,3739,"corso Magenta, angolo via Brisa",45.4656605,9.1804013,Ethimo,1,2016-04-16,10:00:00,20:00:00
"Arredo,Esterni",1157,3739,"corso Magenta, angolo via Brisa",45.4656605,9.1804013,Ethimo,1,2016-04-17,10:00:00,19:30:00
"Altro,Architettura,Arredo,Moda,Grafica",1186,3740,"Corso San Gottardo, 3",45.45158370000001,9.1802343,CITY FRAME Srls,1,2016-04-15,14:30:00,21:00:00
"Food & beverage,Party",1167,3742,"via Spallanzani,11",45.4773631,9.2087592,HIC ENOTECHE 2.0,1,2016-04-12,10:00:00,19:30:00
"Food & beverage,Party",1167,3742,"via Spallanzani,11",45.4773631,9.2087592,HIC ENOTECHE 2.0,1,2016-04-13,10:00:00,19:30:00
"Food & beverage,Party",1167,3742,"via Spallanzani,11",45.4773631,9.2087592,HIC ENOTECHE 2.0,1,2016-04-14,10:00:00,19:30:00
"Food & beverage,Party",1167,3742,"via Spallanzani,11",45.4773631,9.2087592,HIC ENOTECHE 2.0,1,2016-04-15,10:00:00,19:30:00
"Food & beverage,Party",1167,3742,"via Spallanzani,11",45.4773631,9.2087592,HIC ENOTECHE 2.0,1,2016-04-16,10:00:00,19:30:00
"Food & beverage,Party",1167,3742,"via Spallanzani,11",45.4773631,9.2087592,HIC ENOTECHE 2.0,1,2016-04-17,10:00:00,19:30:00
"Arte,Moda,Food & beverage,Party",1174,3743,"via Palermo, 21",45.4753944,9.183947300000002,JASMINE,1,2016-04-12,18:00:00,20:00:00
"Arte,Moda,Food & beverage,Party",1174,3743,"via Palermo, 21",45.4753944,9.183947300000002,JASMINE,1,2016-04-13,18:00:00,20:00:00
"Arte,Moda,Food & beverage,Party",1174,3743,"via Palermo, 21",45.4753944,9.183947300000002,JASMINE,1,2016-04-14,18:00:00,21:00:00
"Arte,Moda,Food & beverage,Party",1174,3743,"via Palermo, 21",45.4753944,9.183947300000002,JASMINE,1,2016-04-15,18:00:00,20:00:00
"Architettura,Arredo,Arte,Conferenze, workshop,Esterni,Moda,Installazioni,Living,Materiali speciali,Party,Product Design",1169,3746,"Via Solferino, 10",45.4738466,9.1872451,LA TENDA Milano,1,2016-04-14,18:00:00,21:00:00
"Architettura,Arredo,Arte,Conferenze, workshop,Esterni,Moda,Installazioni,Living,Materiali speciali,Party,Product Design",1169,3746,"Via Solferino, 10",45.4738466,9.1872451,LA TENDA Milano,1,2016-04-16,16:00:00,21:00:00
Arte,1170,3747,"Via Palestro, 16",45.4727679,9.202369500000001,GAM,1,2016-04-12,09:00:00,17:00:00
Arte,1170,3747,"Via Palestro, 16",45.4727679,9.202369500000001,GAM,1,2016-04-13,09:00:00,17:00:00
Arte,1170,3747,"Via Palestro, 16",45.4727679,9.202369500000001,GAM,1,2016-04-14,09:00:00,17:00:00
Arte,1170,3747,"Via Palestro, 16",45.4727679,9.202369500000001,GAM,1,2016-04-15,09:00:00,17:00:00
Arte,1170,3747,"Via Palestro, 16",45.4727679,9.202369500000001,GAM,1,2016-04-16,09:00:00,17:00:00
Arte,1170,3747,"Via Palestro, 16",45.4727679,9.202369500000001,GAM,1,2016-04-17,09:00:00,17:00:00
"Altro,Architettura,Arte",1204,3749,piazza san Fedele,45.4663592,9.1912448,CHIESA SAN FEDELE,1,2016-04-17,15:30:00,17:00:00
"Altro,Arredo,Cucina,Moda,Food & beverage,Giochi, giocattoli,Illuminazione,Living,Party,Product Design",1190,3750,Via Albricci 9,45.4609179,9.190603900000001,MinaDesign,1,2016-04-12,10:00:00,19:00:00
"Altro,Arredo,Cucina,Moda,Food & beverage,Giochi, giocattoli,Illuminazione,Living,Party,Product Design",1190,3750,Via Albricci 9,45.4609179,9.190603900000001,MinaDesign,1,2016-04-13,10:00:00,19:00:00
"Altro,Arredo,Cucina,Moda,Food & beverage,Giochi, giocattoli,Illuminazione,Living,Party,Product Design",1190,3750,Via Albricci 9,45.4609179,9.190603900000001,MinaDesign,1,2016-04-14,10:00:00,19:00:00
"Altro,Arredo,Cucina,Moda,Food & beverage,Giochi, giocattoli,Illuminazione,Living,Party,Product Design",1190,3750,Via Albricci 9,45.4609179,9.190603900000001,MinaDesign,1,2016-04-14,19:00:00,21:30:00
"Altro,Arredo,Cucina,Moda,Food & beverage,Giochi, giocattoli,Illuminazione,Living,Party,Product Design",1190,3750,Via Albricci 9,45.4609179,9.190603900000001,MinaDesign,1,2016-04-15,10:00:00,19:00:00
"Altro,Arredo,Cucina,Moda,Food & beverage,Giochi, giocattoli,Illuminazione,Living,Party,Product Design",1190,3750,Via Albricci 9,45.4609179,9.190603900000001,MinaDesign,1,2016-04-16,10:00:00,19:00:00
"Altro,Arredo,Cucina,Moda,Food & beverage,Giochi, giocattoli,Illuminazione,Living,Party,Product Design",1190,3750,Via Albricci 9,45.4609179,9.190603900000001,MinaDesign,1,2016-04-17,10:00:00,19:00:00
"Moda,Installazioni,Party",1201,3755,"corso Garibaldi, 49",45.4738671,9.1834925,YOUKI Milano,1,2016-04-14,18:30:00,21:30:00
"Arte,Party",1158,3760,Alzaia Naviglio Grande 116,45.4488161,9.159458599999999,Peugeot is Bobino Club,1,2016-04-14,19:00:00,23:30:00
"Arte,Party",1158,3760,Alzaia Naviglio Grande 116,45.4488161,9.159458599999999,Peugeot is Bobino Club,1,2016-04-15,19:00:00,23:30:00
"Arte,Party",1158,3760,Alzaia Naviglio Grande 116,45.4488161,9.159458599999999,Peugeot is Bobino Club,1,2016-04-16,18:30:00,23:30:00
"Arte,Party",1158,3760,Alzaia Naviglio Grande 116,45.4488161,9.159458599999999,Peugeot is Bobino Club,1,2016-04-17,19:00:00,23:30:00
"Installazioni,Party,Product Design",1216,3771,via Orefici 5,45.4641386,9.1873706,Del Mare 1911,1,2016-04-14,18:30:00,21:00:00
"Moda,Party",1218,3772,"Piazza Velasca, 5",45.4598778,9.1906516,Audi City Lab - Torre Velasca,2,2016-04-13,18:00:00,20:30:00
"Illuminazione,Installazioni",1453,3772,"Piazza Velasca, 5",45.4598778,9.1906516,Audi City Lab - Torre Velasca,2,2016-04-12,09:00:00,23:00:00
"Illuminazione,Installazioni",1453,3772,"Piazza Velasca, 5",45.4598778,9.1906516,Audi City Lab - Torre Velasca,2,2016-04-13,09:00:00,23:00:00
"Illuminazione,Installazioni",1453,3772,"Piazza Velasca, 5",45.4598778,9.1906516,Audi City Lab - Torre Velasca,2,2016-04-14,09:00:00,23:00:00
"Illuminazione,Installazioni",1453,3772,"Piazza Velasca, 5",45.4598778,9.1906516,Audi City Lab - Torre Velasca,2,2016-04-15,09:00:00,23:00:00
"Illuminazione,Installazioni",1453,3772,"Piazza Velasca, 5",45.4598778,9.1906516,Audi City Lab - Torre Velasca,2,2016-04-16,09:00:00,23:00:00
"Illuminazione,Installazioni",1453,3772,"Piazza Velasca, 5",45.4598778,9.1906516,Audi City Lab - Torre Velasca,2,2016-04-17,09:00:00,23:00:00
"Arredo,Illuminazione",1222,3773,"Piazza Duomo, 25",45.4649231,9.191108300000002,Rocca 1794,1,2016-04-12,10:00:00,19:00:00
"Arredo,Illuminazione",1222,3773,"Piazza Duomo, 25",45.4649231,9.191108300000002,Rocca 1794,1,2016-04-13,10:00:00,19:00:00
"Arredo,Illuminazione",1222,3773,"Piazza Duomo, 25",45.4649231,9.191108300000002,Rocca 1794,1,2016-04-14,10:00:00,19:00:00
"Arredo,Illuminazione",1222,3773,"Piazza Duomo, 25",45.4649231,9.191108300000002,Rocca 1794,1,2016-04-15,10:00:00,19:00:00
"Arredo,Illuminazione",1222,3773,"Piazza Duomo, 25",45.4649231,9.191108300000002,Rocca 1794,1,2016-04-16,10:00:00,19:00:00
"Arredo,Illuminazione",1222,3773,"Piazza Duomo, 25",45.4649231,9.191108300000002,Rocca 1794,1,2016-04-17,10:00:00,19:00:00
"Arredo,Living",1392,3774,"VIALE PIAVE, 4",45.468918,9.2071381,MERIDIANI store,1,2016-04-12,10:00:00,20:00:00
"Arredo,Living",1392,3774,"VIALE PIAVE, 4",45.468918,9.2071381,MERIDIANI store,1,2016-04-13,10:00:00,20:00:00
"Arredo,Living",1392,3774,"VIALE PIAVE, 4",45.468918,9.2071381,MERIDIANI store,1,2016-04-14,10:00:00,20:00:00
"Arredo,Living",1392,3774,"VIALE PIAVE, 4",45.468918,9.2071381,MERIDIANI store,1,2016-04-15,10:00:00,20:00:00
"Arredo,Living",1392,3774,"VIALE PIAVE, 4",45.468918,9.2071381,MERIDIANI store,1,2016-04-16,10:00:00,20:00:00
"Arredo,Living",1392,3774,"VIALE PIAVE, 4",45.468918,9.2071381,MERIDIANI store,1,2016-04-17,10:00:00,20:00:00
"Arredo,Giochi, giocattoli,Living,Materiali speciali",1237,3780,"Via Giovanni Rasori , 4",45.467734,9.1637605,SophiePetit,1,2016-04-12,10:00:00,19:00:00
"Arredo,Giochi, giocattoli,Living,Materiali speciali",1237,3780,"Via Giovanni Rasori , 4",45.467734,9.1637605,SophiePetit,1,2016-04-13,10:00:00,19:00:00
"Arredo,Giochi, giocattoli,Living,Materiali speciali",1237,3780,"Via Giovanni Rasori , 4",45.467734,9.1637605,SophiePetit,1,2016-04-14,10:00:00,19:00:00
"Arredo,Giochi, giocattoli,Living,Materiali speciali",1237,3780,"Via Giovanni Rasori , 4",45.467734,9.1637605,SophiePetit,1,2016-04-15,10:00:00,19:00:00
"Arredo,Giochi, giocattoli,Living,Materiali speciali",1237,3780,"Via Giovanni Rasori , 4",45.467734,9.1637605,SophiePetit,1,2016-04-16,10:00:00,19:00:00
"Arredo,Arte,Illuminazione,Materiali speciali",1246,3783,corso san Gottardo 6,45.4511653,9.179896000000001,Abiteca,1,2016-04-12,10:00:00,19:00:00
"Arredo,Arte,Illuminazione,Materiali speciali",1246,3783,corso san Gottardo 6,45.4511653,9.179896000000001,Abiteca,1,2016-04-13,10:00:00,19:00:00
"Arredo,Arte,Illuminazione,Materiali speciali",1246,3783,corso san Gottardo 6,45.4511653,9.179896000000001,Abiteca,1,2016-04-14,10:00:00,19:00:00
"Arredo,Arte,Illuminazione,Materiali speciali",1246,3783,corso san Gottardo 6,45.4511653,9.179896000000001,Abiteca,1,2016-04-15,10:00:00,19:00:00
"Arredo,Arte,Illuminazione,Materiali speciali",1246,3783,corso san Gottardo 6,45.4511653,9.179896000000001,Abiteca,1,2016-04-16,10:00:00,19:00:00
"Arredo,Arte,Illuminazione,Materiali speciali",1246,3783,corso san Gottardo 6,45.4511653,9.179896000000001,Abiteca,1,2016-04-17,10:00:00,19:00:00
"Architettura,Arredo,Installazioni,Living,Materiali speciali,Product Design",1243,3784,Via Adige 11,45.4481578,9.205271,COLOR INSIDE,1,2016-04-12,10:00:00,21:00:00
"Architettura,Arredo,Installazioni,Living,Materiali speciali,Product Design",1243,3784,Via Adige 11,45.4481578,9.205271,COLOR INSIDE,1,2016-04-13,10:00:00,21:00:00
"Architettura,Arredo,Installazioni,Living,Materiali speciali,Product Design",1243,3784,Via Adige 11,45.4481578,9.205271,COLOR INSIDE,1,2016-04-14,10:00:00,21:00:00
"Architettura,Arredo,Installazioni,Living,Materiali speciali,Product Design",1243,3784,Via Adige 11,45.4481578,9.205271,COLOR INSIDE,1,2016-04-15,10:00:00,21:00:00
"Architettura,Arredo,Installazioni,Living,Materiali speciali,Product Design",1243,3784,Via Adige 11,45.4481578,9.205271,COLOR INSIDE,1,2016-04-16,10:00:00,21:00:00
"Architettura,Arredo,Installazioni,Living,Materiali speciali,Product Design",1243,3784,Via Adige 11,45.4481578,9.205271,COLOR INSIDE,1,2016-04-17,10:00:00,21:00:00
"Arredo,Bagno,Food & beverage,Living,Party",1241,3785,"Via San Gregorio, 44",45.4810653,9.2013946,SG44,1,2016-04-13,19:00:00,23:30:00
"Arredo,Bagno,Food & beverage,Living,Party",1241,3785,"Via San Gregorio, 44",45.4810653,9.2013946,SG44,1,2016-04-14,19:00:00,23:30:00
Arte,1251,3788,"Viale Bligny, 52",45.450869,9.1935409,Teatro Principe,1,2016-04-13,18:00:00,23:00:00
Arte,1251,3788,"Viale Bligny, 52",45.450869,9.1935409,Teatro Principe,1,2016-04-15,23:00:00,04:00:00
Arte,1251,3788,"Viale Bligny, 52",45.450869,9.1935409,Teatro Principe,1,2016-04-16,23:00:00,04:00:00
Arte,1251,3788,"Viale Bligny, 52",45.450869,9.1935409,Teatro Principe,1,2016-04-17,23:00:00,04:00:00
"Altro,Arte,Installazioni,Party",1253,3789,"Via Pestalozzi, 4",45.4466683,9.1551668,The Black Sheep Milano,1,2016-04-12,18:30:00,21:30:00
"Arredo,Arte,Illuminazione,Installazioni,Living,Product Design",1254,3790,"via pietro giannone, 4",45.4791091,9.179299499999999,g lab milano,1,2016-04-14,18:00:00,22:00:00
"Altro,Architettura,Arredo,Arte,Bagno,Cucina,Esterni,Food & beverage,Grafica,Illuminazione,Living,Materiali speciali,Party,Product Design",1433,3791,"Corso Venezia, 6",45.4674469,9.1982434,HYPER-ROOM,5,2016-04-13,19:00:00,22:00:00
"Architettura,Arredo,Arte,Cucina,Food & beverage,Living,Party,Product Design,Tecnologia",1435,3791,"Corso Venezia, 6",45.4674469,9.1982434,HYPER-ROOM,5,2016-04-14,19:00:00,22:00:00
"Architettura,Arredo,Esterni,Moda,Food & beverage,Installazioni,Living,Materiali speciali,Party,Product Design,Tecnologia",1428,3791,"Corso Venezia, 6",45.4674469,9.1982434,HYPER-ROOM,5,2016-04-12,19:00:00,22:00:00
"Altro,Architettura,Arredo,Cucina,Esterni,Food & beverage,Living,Materiali speciali,Product Design,Tecnologia",1423,3791,"Corso Venezia, 6",45.4674469,9.1982434,HYPER-ROOM,5,2016-04-12,10:00:00,18:00:00
"Altro,Architettura,Arredo,Cucina,Esterni,Food & beverage,Living,Materiali speciali,Product Design,Tecnologia",1423,3791,"Corso Venezia, 6",45.4674469,9.1982434,HYPER-ROOM,5,2016-04-13,10:00:00,18:00:00
"Altro,Architettura,Arredo,Cucina,Esterni,Food & beverage,Living,Materiali speciali,Product Design,Tecnologia",1423,3791,"Corso Venezia, 6",45.4674469,9.1982434,HYPER-ROOM,5,2016-04-14,10:00:00,18:00:00
"Altro,Architettura,Arredo,Cucina,Esterni,Food & beverage,Living,Materiali speciali,Product Design,Tecnologia",1423,3791,"Corso Venezia, 6",45.4674469,9.1982434,HYPER-ROOM,5,2016-04-15,10:00:00,18:00:00
"Altro,Architettura,Arredo,Cucina,Esterni,Food & beverage,Living,Materiali speciali,Product Design,Tecnologia",1423,3791,"Corso Venezia, 6",45.4674469,9.1982434,HYPER-ROOM,5,2016-04-16,10:00:00,18:00:00
"Altro,Architettura,Arredo,Cucina,Esterni,Food & beverage,Living,Materiali speciali,Product Design,Tecnologia",1423,3791,"Corso Venezia, 6",45.4674469,9.1982434,HYPER-ROOM,5,2016-04-17,10:00:00,18:00:00
"Altro,Architettura,Arredo,Arte,Bagno,Conferenze, workshop,Cucina,Esterni,Moda,Food & beverage,Living,Materiali speciali,Party,Product Design,Tecnologia",1440,3791,"Corso Venezia, 6",45.4674469,9.1982434,HYPER-ROOM,5,2016-04-15,19:00:00,22:00:00
"Architettura,Arredo,Grafica,Installazioni,Materiali speciali,Product Design",1306,3797,via tortona 31,45.451669700000004,9.1628374,Coontemporarymood,1,2016-04-15,10:00:00,20:00:00
"Architettura,Arredo,Grafica,Installazioni,Materiali speciali,Product Design",1306,3797,via tortona 31,45.451669700000004,9.1628374,Coontemporarymood,1,2016-04-16,10:00:00,20:00:00
"Architettura,Arredo,Grafica,Installazioni,Materiali speciali,Product Design",1306,3797,via tortona 31,45.451669700000004,9.1628374,Coontemporarymood,1,2016-04-17,10:00:00,20:00:00
"Altro,Living,Product Design,Tecnologia",633,3800,"Via Giulio Venini, 42",45.490477,9.215694000000001,Mikamai,1,2016-04-13,17:00:00,21:00:00
"Altro,Living,Product Design,Tecnologia",633,3800,"Via Giulio Venini, 42",45.490477,9.215694000000001,Mikamai,1,2016-04-14,11:00:00,17:00:00
"Altro,Living,Product Design,Tecnologia",633,3800,"Via Giulio Venini, 42",45.490477,9.215694000000001,Mikamai,1,2016-04-15,11:30:00,13:00:00
"Altro,Living,Product Design,Tecnologia",633,3800,"Via Giulio Venini, 42",45.490477,9.215694000000001,Mikamai,1,2016-04-16,11:00:00,12:30:00
"Architettura,Arredo,Arte,Cucina,Food & beverage,Installazioni,Party,Product Design",1258,3795,Via Sant'Andrea 8/a,45.4686527,9.196504199999998,Banner Boutique,1,2016-04-12,18:00:00,20:30:00
Illuminazione,1257,3796,"Corso Monforte, 13",45.4668215,9.1983054,FontanaArte Flagship Store,1,2016-04-12,19:00:00,21:00:00
Illuminazione,1257,3796,"Corso Monforte, 13",45.4668215,9.1983054,FontanaArte Flagship Store,1,2016-04-13,10:00:00,21:00:00
Illuminazione,1257,3796,"Corso Monforte, 13",45.4668215,9.1983054,FontanaArte Flagship Store,1,2016-04-14,10:00:00,21:00:00
Illuminazione,1257,3796,"Corso Monforte, 13",45.4668215,9.1983054,FontanaArte Flagship Store,1,2016-04-15,10:00:00,21:00:00
Illuminazione,1257,3796,"Corso Monforte, 13",45.4668215,9.1983054,FontanaArte Flagship Store,1,2016-04-16,10:00:00,21:00:00
Illuminazione,1257,3796,"Corso Monforte, 13",45.4668215,9.1983054,FontanaArte Flagship Store,1,2016-04-17,10:00:00,18:00:00
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali",1331,3792,VIA VITTOR PISANI 16,45.4823853,9.2013632,PAINT REVOLUTION,1,2016-04-12,10:30:00,18:00:00
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali",1331,3792,VIA VITTOR PISANI 16,45.4823853,9.2013632,PAINT REVOLUTION,1,2016-04-13,10:30:00,18:00:00
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali",1331,3792,VIA VITTOR PISANI 16,45.4823853,9.2013632,PAINT REVOLUTION,1,2016-04-14,10:30:00,18:00:00
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali",1331,3792,VIA VITTOR PISANI 16,45.4823853,9.2013632,PAINT REVOLUTION,1,2016-04-15,10:30:00,18:00:00
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali",1331,3792,VIA VITTOR PISANI 16,45.4823853,9.2013632,PAINT REVOLUTION,1,2016-04-16,10:30:00,18:00:00
"Arredo,Cucina,Moda,Food & beverage,Illuminazione,Product Design",1262,3802,"via Ventura, 4",45.48405,9.24288,Ventura Courtyard,1,2016-04-12,10:00:00,20:00:00
"Arredo,Cucina,Moda,Food & beverage,Illuminazione,Product Design",1262,3802,"via Ventura, 4",45.48405,9.24288,Ventura Courtyard,1,2016-04-13,10:00:00,20:00:00
"Arredo,Cucina,Moda,Food & beverage,Illuminazione,Product Design",1262,3802,"via Ventura, 4",45.48405,9.24288,Ventura Courtyard,1,2016-04-14,10:00:00,20:00:00
"Arredo,Cucina,Moda,Food & beverage,Illuminazione,Product Design",1262,3802,"via Ventura, 4",45.48405,9.24288,Ventura Courtyard,1,2016-04-15,10:00:00,20:00:00
"Arredo,Cucina,Moda,Food & beverage,Illuminazione,Product Design",1262,3802,"via Ventura, 4",45.48405,9.24288,Ventura Courtyard,1,2016-04-16,10:00:00,20:00:00
"Arredo,Cucina,Moda,Food & beverage,Illuminazione,Product Design",1262,3802,"via Ventura, 4",45.48405,9.24288,Ventura Courtyard,1,2016-04-17,10:00:00,20:00:00
"Architettura,Arte",1263,3803,Largo Isarco 2,45.44421,9.20537,Fondazione Prada,1,2016-04-13,19:00:00,23:30:00
"Arredo,Living",1567,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-12,10:00:00,19:00:00
"Arredo,Living",1567,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-13,18:00:00,23:30:00
"Arredo,Living",1567,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-14,10:00:00,19:00:00
"Arredo,Living",1567,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-15,10:00:00,19:00:00
"Arredo,Living",1567,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-16,10:00:00,19:00:00
"Arredo,Living",1567,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-17,10:00:00,19:00:00
"Altro,Moda,Party",1264,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-12,10:00:00,21:00:00
"Altro,Moda,Party",1264,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-13,10:00:00,23:00:00
"Altro,Moda,Party",1264,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-14,10:00:00,21:00:00
"Altro,Moda,Party",1264,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-15,10:00:00,21:00:00
"Altro,Moda,Party",1264,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-16,10:00:00,21:00:00
"Altro,Moda,Party",1264,3804,Piazza Mentana,45.461884000000005,9.1816063,Piazza Mentana - Milano,2,2016-04-17,11:00:00,19:00:00
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,3806,"via Conte Rosso, 19",45.48332,9.24245,In Cortile via Conte Rosso 19,1,2016-04-12,11:00:00,20:00:00
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,3806,"via Conte Rosso, 19",45.48332,9.24245,In Cortile via Conte Rosso 19,1,2016-04-12,11:00:00,20:00:00
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,3806,"via Conte Rosso, 19",45.48332,9.24245,In Cortile via Conte Rosso 19,1,2016-04-13,11:00:00,22:00:00
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,3806,"via Conte Rosso, 19",45.48332,9.24245,In Cortile via Conte Rosso 19,1,2016-04-13,11:00:00,22:00:00
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,3806,"via Conte Rosso, 19",45.48332,9.24245,In Cortile via Conte Rosso 19,1,2016-04-14,11:00:00,20:00:00
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,3806,"via Conte Rosso, 19",45.48332,9.24245,In Cortile via Conte Rosso 19,1,2016-04-14,11:00:00,20:00:00
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,3806,"via Conte Rosso, 19",45.48332,9.24245,In Cortile via Conte Rosso 19,1,2016-04-15,11:00:00,20:00:00
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,3806,"via Conte Rosso, 19",45.48332,9.24245,In Cortile via Conte Rosso 19,1,2016-04-16,00:00:00,23:30:00
