id_event,latitude,longitude
1395,45.451764700000005,9.163286900000001
1400,45.451764700000005,9.163286900000001
1401,45.451764700000005,9.163286900000001
1081,45.451764700000005,9.163286900000001
1318,45.451764700000005,9.163286900000001
1403,45.451764700000005,9.163286900000001
579,45.451764700000005,9.163286900000001
1193,45.451764700000005,9.163286900000001
106,45.451764700000005,9.163286900000001
1191,45.451764700000005,9.163286900000001
1085,45.451764700000005,9.163286900000001
1528,45.451764700000005,9.163286900000001
1405,45.451764700000005,9.163286900000001
1409,45.451764700000005,9.163286900000001
1526,45.451764700000005,9.163286900000001
243,45.451764700000005,9.163286900000001
1196,45.451764700000005,9.163286900000001
1210,45.451764700000005,9.163286900000001
1544,45.451764700000005,9.163286900000001
1410,45.451764700000005,9.163286900000001
1361,45.451764700000005,9.163286900000001
610,45.451764700000005,9.163286900000001
1087,45.451764700000005,9.163286900000001
1110,45.451764700000005,9.163286900000001
1089,45.451764700000005,9.163286900000001
1413,45.451764700000005,9.163286900000001
1416,45.451764700000005,9.163286900000001
1427,45.451764700000005,9.163286900000001
1527,45.451764700000005,9.163286900000001
1434,45.451764700000005,9.163286900000001
1242,45.451764700000005,9.163286900000001
1530,45.451764700000005,9.163286900000001
868,45.451764700000005,9.163286900000001
1486,45.451764700000005,9.163286900000001
1352,45.451764700000005,9.163286900000001
1380,45.451764700000005,9.163286900000001
1488,45.451764700000005,9.163286900000001
1491,45.451764700000005,9.163286900000001
1232,45.451764700000005,9.163286900000001
1231,45.451764700000005,9.163286900000001
1074,45.451764700000005,9.163286900000001
1389,45.451764700000005,9.163286900000001
1207,45.451764700000005,9.163286900000001
1387,45.451764700000005,9.163286900000001
32,45.451764700000005,9.163286900000001
1080,45.451764700000005,9.163286900000001
1372,45.451764700000005,9.163286900000001
1240,45.451764700000005,9.163286900000001
1385,45.451764700000005,9.163286900000001
1626,45.451764700000005,9.163286900000001
1178,45.4524277,9.1671696
1305,45.4524277,9.1671696
1333,45.4524277,9.1671696
1365,45.4524277,9.1671696
1180,45.475435600000004,9.1826485
826,45.475435600000004,9.1826485
887,45.4602729,9.206275699999999
895,45.4527416,9.1647171
903,45.478749,9.185449400000001
769,45.478255600000004,9.1818843
770,45.4771328,9.187785
776,45.46853,9.186160000000001
777,45.475424100000005,9.1845611
778,45.480979999999995,9.186910000000001
779,45.4723593,9.1850931
780,45.4693438,9.188217300000002
782,45.4702375,9.1850016
762,45.4681682,9.189143199999998
763,45.4721321,9.183613699999999
764,45.4685216,9.1838358
766,45.4761223,9.185806800000002
784,45.474815299999996,9.1871265
785,45.4794376,9.185630499999998
786,45.4673593,9.1858262
1418,45.4813131,9.191727
787,45.4813131,9.191727
1294,45.4813131,9.191727
789,45.472338,9.186418199999999
791,45.4791864,9.186092599999998
792,45.4748459,9.1832329
795,45.465421899999996,9.1859243
798,45.472800799999995,9.187150500000001
799,45.471456200000006,9.1848642
801,45.4752736,9.1852913
804,45.4827626,9.1833932
806,45.47717479999999,9.1861521
1536,45.47717479999999,9.1861521
811,45.4806729,9.196477900000001
816,45.4793654,9.1869845
818,45.478628,9.1882898
823,45.471456200000006,9.1848642
831,45.4695491,9.186751199999998
684,45.4710069,9.184420199999998
686,45.4686382,9.1915023
690,45.472136799999994,9.183915800000001
691,45.4716588,9.185690199999998
692,45.476699100000005,9.1861849
694,45.4704565,9.1875381
696,45.47342379999999,9.184785
1053,45.47998,9.19006
698,45.47998,9.19006
704,45.471791499999995,9.1861611
705,45.4814255,9.188296099999999
706,45.4683122,9.184002699999999
1096,45.4683122,9.184002699999999
708,45.4748209,9.186815600000001
1035,45.4748209,9.186815600000001
710,45.4723593,9.1850931
730,45.4781605,9.1884523
731,45.4734809,9.188008900000002
733,45.472513,9.1855901
738,45.473041200000004,9.186466000000001
740,45.4703588,9.186498199999999
742,45.478749,9.185449400000001
744,45.474503799999994,9.188312
748,45.475424100000005,9.1845611
761,45.4697063,9.1867206
760,45.4753648,9.1854814
755,45.47058,9.18363
1004,45.45342,9.1648
1020,45.484222499999994,9.2452732
1021,45.484222499999994,9.2452732
1030,45.48707,9.23607
1027,45.48707,9.23607
1049,45.4819818,9.2491725
1051,45.4842945,9.2424976
1108,45.4842945,9.2424976
805,45.465421899999996,9.1859243
739,45.4719867,9.188147
1134,45.4719867,9.188147
702,45.4696002,9.1835282
682,45.4722352,9.1850716
796,45.4750291,9.1864601
845,45.4750291,9.1864601
1099,45.4598852,9.1756544
901,45.4752736,9.1852913
1154,45.453653,9.1721375
667,45.4537785,9.1629472
1192,45.4655675,9.199748399999999
662,45.4527115,9.165641800000001
1209,45.451669700000004,9.1628374
672,45.453829999999996,9.1629
1221,45.4573508,9.180962300000001
1230,45.451669700000004,9.1628374
1233,45.451669700000004,9.1628374
661,45.451669700000004,9.1628374
1322,45.451669700000004,9.1628374
1234,45.451669700000004,9.1628374
1211,45.4649218,9.1976842
699,45.4830905,9.1832996
1316,45.452529999999996,9.18577
1342,45.4522017,9.183114199999999
1378,45.451669700000004,9.1628374
1379,45.451669700000004,9.1628374
1523,45.4783862,9.1817454
1438,45.460101200000004,9.194516
1285,45.471069299999996,9.1844009
1463,45.4601501,9.194548199999998
1467,45.4601351,9.1945268
1466,45.4601351,9.1945268
1471,45.4601727,9.194575
1472,45.4601614,9.1945375
1447,45.4724958,9.1876391
1489,45.4710683,9.1931905
1497,45.465421899999996,9.1859243
1521,45.468769200000004,9.184279199999999
768,45.482990799999996,9.1833586
735,45.475264,9.1855538
596,45.451,9.160395
683,45.476621,9.185656
1446,45.472478,9.188674
1450,45.472478,9.188674
817,45.48068320000001,9.186715
724,45.4778411,9.1881534
736,45.471353799999996,9.182552000000001
1017,45.471353799999996,9.182552000000001
802,45.4731321,9.1916239
1226,45.465538099999996,9.164567199999999
688,45.47700089999999,9.188625300000002
100,45.47700089999999,9.188625300000002
715,45.47700089999999,9.188625300000002
712,45.4779792,9.1890166
101,45.4779792,9.1890166
625,45.4507024,9.157986099999999
790,45.47117,9.185139999999999
701,45.470290000000006,9.18781
703,45.47272,9.186639999999999
732,45.472136799999994,9.183915800000001
825,45.483034100000005,9.183353199999999
1235,45.474579999999996,9.204085000000001
1399,45.474579999999996,9.204085000000001
79,45.4841525,9.2413344
1620,45.4596372,9.1797034
1624,45.4634375,9.1872281
1612,45.4688036,9.171419
1613,45.478830200000004,9.1845444
1618,45.4709593,9.206601800000001
1615,45.467166399999996,9.1834535
1622,45.4878393,9.1890398
1623,45.4522732,9.182386099999999
1633,45.4866297,9.1887132
1635,45.472069399999995,9.1861652
1636,45.46696,9.194366
1634,45.4518153,9.1760435
1638,45.4537215,9.162537599999999
1639,45.4624151,9.174489900000001
1640,45.4624151,9.174489900000001
1642,45.459661499999996,9.179383300000001
1643,45.4410546,9.2057135
1644,45.4577283,9.183246800000001
1645,45.5035886,9.1931862
1647,45.4765665,9.217424000000001
1648,45.4660736,9.202152900000002
1649,45.4536292,9.1682489
1651,45.4574529,9.1916373
1650,45.474478000000005,9.1835085
1652,45.4157954,9.2401305
1653,45.4726541,9.186198
1654,45.4637059,9.1861316
1655,45.46587,9.18373
1656,45.466733000000005,9.187186
1657,45.467279299999994,9.1869646
1658,45.456285799999996,9.160162300000001
1660,45.46378320000001,9.196994
1659,45.453379600000005,9.1678477
1663,45.4738848,9.2426587
1664,45.43701179999999,9.2025002
1494,45.71289229999999,9.084831
1341,45.4644041,9.1811545
